tokens_no_stopwords,Dialect
"['محلاك', 'امنه', 'فاخر', 'تعجبني', 'برشا', 'اطيب', 'فنانه', 'اجمل', 'فنانه', 'تونسيه', 'ربي', 'يوفقك', 'امونه']",2
"['ليه', 'تعبين', 'نفسكم', 'جماعه', 'اتركوا', 'السياسه', 'وروحوا', 'ناموا', 'الجوامع', 'مش', 'احسن']",2
"['الو', 'هاذي', 'بيت', 'تلاثه', 'ميا', 'خمسه']",2
"['زنوس', 'ملبه']",2
"['هديه', 'الحبيب', 'لكل', 'مسلم']",2
"['انجم', 'نستعمل', 'الدوش', 'البانو', 'اليله']",2
"['عقربي', 'جبريا', 'حيط']",2
"['يعطيك', 'اصحا', 'سامي']",2
"['سامي', 'برافو', 'حلقه', 'توفي', 'بتشويق', 'فماش', 'حتي', 'طرف', 'تمطيط', 'تكرار', 'السيناريو', 'سيتكوم', 'زاده', 'حلو', 'خفيف', 'رغم', 'التفاوت', 'اداء', 'الممثلين']",2
"['ماتحكيو', 'المواضيع', 'التافهه', 'تره', 'شكون', 'الي', 'ريحه', 'الرجوليه', 'يحكيلنا', 'معز', 'بن', 'غربيه', 'وينو', 'حيو', 'ميت', 'حي', 'علاش', 'تحكوش', 'الجماعه', 'شكون', 'باعهم', 'الي', 'نابل', 'اعلام', 'العار']",2
['موش'],2
"['قتلتني', 'بالضحك', 'محلاها', 'عفويه', 'وعلي', 'طبيعتها', 'خير', 'برشه', 'اقنعه']",2
"['ممثله', 'طياره', 'متمكنه', 'تحياتي', 'لاها']",2
"['شلاكه', 'تفووه', 'علي', 'الماركه']",2
"['متفهكم', 'متعلمين', 'بتوع', 'المدارس']",2
"['برافووا', 'وليد', 'الحمد', 'لله', 'فما', 'رجال', 'يغاروا', 'دينهم', 'ويدافعوا', 'الشواذ', 'والمرتزقه']",2
"['خوذ', 'راهو', 'بلاش']",2
"['منور', 'حسين', 'مرحبا', 'بيك', 'تونس', 'انشاء', 'الله', 'نشفوك', 'المهرجانات', 'الصيف']",2
"['الطقس', 'بارد', 'برشا', 'علي', 'العاده', 'العام', 'اما', 'موش', 'بارد', 'برشا', 'لدرجه', 'تثلج']",2
"['لحب', 'هه']",2
['تفوو'],2
"['عجبتني', 'وليد', 'الموقف', 'ينجم', 'يكبرليك', 'الكاشي', 'هه']",2
"['يعيشك', 'مالا', 'تنجم', 'توريني', 'صنادل', 'قياس', 'ستا', 'ونص', 'دي']",2
"['رجل', 'مريض', 'وحاقد']",2
['عسسل'],2
"['طلبت', 'لحم', 'مش', 'حوت', 'تنجم', 'تبدل']",2
"['مكثر', 'عهرات', 'وكان', 'القيت', 'ذكر', 'وصتهم', 'رهو', 'عندو', 'الدار', 'عاهره', 'تفوه', 'عليكم', 'تولوا', 'عباد', 'خماج']",2
"['ملي', 'صغير', 'نعرفها', 'هكا', 'متكبرش', 'خي', 'هه']",2
"['برجوليه', 'ممسطك', 'لطفي', 'قداكش', 'بلييد']",2
['برافوو'],2
"['مشي', 'لاقرب', 'طبيب', 'مفجوع', 'نهار', 'كامل', 'يبكي', 'يشكي', 'يتوجع', 'دكتور', 'قلي', 'لحقيقه', 'شعندي', 'بون', 'لازمك', 'يكون']",2
"['اذوكم', 'اهوكا', 'باينين', 'اسمهم', 'علي', 'جسمهم', 'اما', 'قره', 'العنز', 'بوقلب']",2
"['نحبك', 'جعفور', 'انشاء', 'الله', 'ديما', 'متالق', 'ناجح']",2
"['وليد', 'انت', 'الراجل', 'التونسي', 'الاصيل', 'والله', 'بكيت', 'لموقفك', 'خرجت', 'البرنامج', 'وتمنيت', 'الموجودين', 'ياخذو', 'الموقف', 'برافو', 'وانحني', 'تقديرا']",2
"['اكثر', 'كرثا', 'بلاد', 'هذكا', 'نادره', 'والله', 'نكرهك']",2
"['برافووخديجهلقطه', 'مؤثره', 'برشا']",2
['يامعلم'],2
"['كلمتين', 'وليد', 'راجل', 'ويا', 'معلم', 'البارح', 'كنت', 'سيد', 'الموقف', 'موش', 'رايك', 'علي', 'المثليه', 'اما', 'دفاعك', 'علي', 'زميلك', 'واحمد', 'الاندلسي', 'الميه', 'التوانسه', 'معاه']",2
"['تنجم', 'توريني', 'حوايج', 'متاع', 'صغار', 'يعيشك']",2
"['ياسر', 'متثقف', 'يجاوب', 'علي', 'اي', 'سؤال', 'مخو', 'معبي', 'وكلامو', 'موزون']",2
"['محلاها', 'البنيه', 'البركه']",2
"['هاذي', 'بيتك', 'سيدي', 'وين', 'نخليلك', 'دبشك']",2
"['فضحتنا', 'تونس', 'والخبزه', 'بالحق', 'مره']",2
"['تاعب', 'تاعب']",2
"['جعفر', 'القاسمي', 'وزير', 'السعاده']",2
"['ملا', 'فظايح', 'مهومش', 'رجال', 'خواتها']",2
"['توريني', 'كيفاش', 'نعمل', 'تاليفون']",2
"['ممسطها', 'ومرزنها', 'وكبرت', 'وهترت', 'وقداه', 'تقص', 'الكلام', 'علي', 'الضيوف', 'وقليله', 'حياء', 'بنتي', 'احترم', 'سنك']",2
"['شاء', 'الله', 'ربي', 'يعطيك', 'الصحه', 'تحياتي', 'اختي', 'الكريمه']",2
['رااجل'],2
"['نكرهك', 'ليوم', 'زدتتحيفه', 'الخنن']",2
"['نحب', 'السوم', 'المشكور']",2
"['موش', 'معقول']",2
"['تونسي', 'محش', 'قاعد', 'يتفرج', 'ماتش', 'دربي', 'مدريد', 'سمع', 'مذيع', 'يقول', 'كفرن', 'لصالح', 'رونالدو', 'قالتصدقو', 'تو', 'عرفت', 'اسم', 'رونالدو', 'الاول', 'صالح', 'دمتم', 'بابتسامه']",2
"['بنيه', 'باهيه']",2
"['شنيا', 'الون', 'الي', 'تحبو']",2
['سقوطيا'],2
"['واقعيه', 'كلامها', 'معندهاش', 'الزايد', 'برافو', 'وجيهه', 'يانواره', 'البرنامج']",2
"['السيناريو', 'الوحيد', 'الي', 'يصلح', 'الي', 'بوزيد', 'بطريقه', 'اكثر', 'تفاعليه', 'اكثر', 'تنظيم']",2
"['ربي', 'يعدي', 'الليله', 'علي', 'خير']",2
"['جميله', 'انيقه', 'وفوق', 'عفويه', 'ربي', 'يكون', 'عونها']",2
"['خليني', 'نجيبلك', 'سيكانك']",2
"['اله', 'ياهايدي', 'ياحبيبه', 'التوانسه', 'احساسك', 'لازم', 'يدرس', 'يقتل', 'حبيبت', 'اغنيه', 'الاماكن', 'بصوتك', 'برشا', 'عسل']",2
"['الراجل', 'كتب', 'قال', 'الشخص', 'الي', 'حط', 'روحو', 'محامي', 'متاعو', 'الي', 'كتب', 'الكلام', 'محطه', 'باب', 'عليوه', 'برطال', 'لواجات', 'كامل', 'الجمهوريه']",2
"['جعفور', 'نحبك', 'برشا']",2
"['ماسطه', 'حلقه', 'اليوم', 'ليليا']",2
"['عهر', 'عراء', 'فضايح', 'الله', 'يهدي']",2
"['بكل', 'صراحه', 'الكلمه', 'اللي', 'قلتها', 'عيب', 'متجيش', 'انت', 'تحكي', 'عالثقافه', 'والفكر', 'تصرف', 'مش', 'متع', 'انسان', 'مثقف', 'محترم', 'الاسف', 'انت', 'محترمتش', 'المشاهد', 'تحب', 'ترجع', 'اعتبارك', 'تعتذر', 'المشاهدين']",2
"['دي', 'واله', 'هبله', 'هوه', 'قيس', 'سعيد', 'مزعلهم', 'ايه', 'لاحول', 'ولاقوه', 'الا', 'باله']",2
"['مستويات', 'منحطه', 'ايعايب', 'مراه', 'كبيره', 'يعرفش', 'الي', 'باش', 'ايجيه', 'انهار', 'وولي', 'راجل', 'كبير']",2
['ممسطهاا'],2
"['نحب', 'نلغي', 'لحجز', 'ليله']",2
"['بسم', 'الله', 'مشاالله']",2
"['نجم', 'ناخو', 'التوقيت']",2
"['يعرف', 'شنيا', 'يحكي']",2
"['نحبها', 'بالحق']",2
"['تقلي', 'بقداش', 'التالفون']",2
"['بصراحه', 'دنيا', 'اخري', 'مقاتله', 'ضحك', 'والله']",2
"['محلاهاا', 'لفازه', 'ومحلاهم', 'لخوات', 'هكا']",2
"['تحيه', 'الي', 'الوزير', 'التربيه', 'الي', 'دخل', 'قلوب', 'التوانسه', 'بمواقفه', 'ضد', 'تبييض', 'الارهاب', 'حقيقه', 'تقال', 'لرجل', 'صادق', 'يبحث', 'عنه', 'التونسيون', 'ليكون', 'مكان', 'الصيد']",2
"['صوت', 'رايع', 'اخلاق', 'اروعواصل']",2
"['مساكن', 'جماعت', 'الحبس', 'اوكلهم', 'الي', 'جا', 'امعيشينهم', 'جا', 'زيد', 'عليهم', 'توفيق', 'ماسط', 'ربي', 'اعينهم']",2
"['برافو', 'شيخ', 'انتي', 'اقوا', 'شيخ', 'الشيوخه', 'الكل']",2
"['مشيت', 'شريت', 'كعبات', 'حلو', 'وعملت', 'كاس', 'ليموناضه', 'شكون', 'يعرف', 'يجينيشي', 'سارق', 'علي', 'غفله', 'نقعد', 'الحشومه']",2
"['زعمه', 'شنيه', 'اخر', 'طلعه', 'مش', 'يطلعوا', 'بيها']",2
"['لكبير', 'كبير', 'نقطه', 'وارجع', 'لسطر']",2
"['توفيق', 'رك', 'مصت', 'برش']",2
"['ياحسره', 'فرحت', 'كريتو']",2
"['تتكاثر', 'ماسيك', 'بلدي']",2
"['هاجر', 'بحبوحه', 'هنده', 'مزيانه', 'هاجر', 'مقربعه', 'هنده', 'رزينه', 'اما', 'الزوز', 'مترين', 'بنات', 'اصل', 'ربي', 'يفضللكم', 'سي', 'محمود', 'المفرمي', 'هه', 'برافوو', 'هاجر']",2
"['كلمات', 'تافهه', 'عبد', 'اتفه', 'خلق', 'خليقه', 'باب', 'سويقه', 'يعطيه', 'دا', 'علي', 'لونها', 'الازرق', 'يزيد', 'يزرقوا']",2
"['تتسشكاو', 'قله', 'البركه', 'وللرزق', 'قله', 'المطر', 'تتشكاو', 'الجتمع', 'تحللو', 'ماحرم', 'ربي', 'باسم', 'حقوق', 'الانسان', 'وبسم', 'الحريه', 'الا', 'لعنه', 'الله', 'علي', 'القوم', 'الفاسقين', 'يافساق']",2
['برافوو'],2
"['جا', 'هالمساء', 'اخبارهم', 'ثقيل']",2
"['الت', 'وانسه', 'عطاشي', 'منتخب', 'اش']",2
"['اوه', 'سامحني', 'فما', 'مشكل', 'حليناه', 'تنجم', 'تصبر', 'نصف', 'ساعه']",2
"['وجيهه', 'ممثله', 'تحفونه', 'ونظيفه', 'برشا']",2
"['تبارك', 'الله', 'عليها', 'كيما', 'زينها', 'كيما', 'خفه', 'روحها', 'انا', 'بصراحه', 'نعشقها']",2
"['بن', 'سلمان', 'يكتب', 'التاريخ', 'قل', 'يستوي', 'خط', 'مالا', 'خاطر', 'ماشي', 'معو', 'طول', 'خليه', 'يكتب', 'وحده', 'اصلا', 'نعانيو', 'كوارثكم', 'يكم', 'لوا', 'زوي', 'الا', 'ثلاثه', 'اخرين', 'يتبعوه', 'مصيبه', 'وقتها', 'وهف', 'يغربلكم']",2
"['تفرج', 'الكلاب', 'اللحاسه']",2
"['وانيس', 'وفما', 'لبنان', 'وانيس', 'مستحيل', 'يستغنوا', 'توا', 'الوحيد', 'يغني', 'غربي', 'واله', 'اعلم', 'علي', 'مخطهم']",2
"['هه', 'لطفي', 'معذبهم']",2
"['امين', 'قاره', 'باهي', 'علاش', 'نوفل', 'ماعادش', 'ينشط']",2
"['الرجله', 'عندها', 'ناسها', 'برافوو', 'وليد']",2
"['مسكينه', 'تونس', 'الثوره', 'رينا', 'العجب']",2
"['مارك', 'منظر', 'مخ', 'خامجه', 'برا', 'فيمن', 'تصلح', 'بيك']",2
"['ماسط', 'العمل', 'الاسف']",2
"['نسيبتي', 'العزيزه', 'الكلها', 'ماسطه', 'وفما', 'برشا', 'ناس', 'ايقواوا', 'ايضحكهم', 'الفاهم', 'بلعكس', 'انا', 'عمري', 'ماضحكني', 'والله', 'ايبكي', 'الضحك', 'راهو', 'فن', 'ومش', 'الرهود', 'تقتنوا', 'امين', 'النهدي', 'يتكلم', 'غزرتوا', 'بركا', 'ايضحك', 'الناس', 'الكل']",2
"['تفووه', 'ليله', 'الجران', 'صبح', 'يقرقر']",2
"['علي', 'الاقل', 'ماتنساوش', 'بلي', 'المسلسل', 'ياعدا', 'شهر', 'فضيل', 'عييب', 'وعار', 'رانا', 'نتفرجو', 'عايله']",2
"['يسكر', 'قصيله', 'حلق', 'الوادي', 'الطحان']",2
"['انا', 'اشهد', 'انك', 'امرءه', 'بنت', 'عايله', 'ومحترمه', 'ومتربيه', 'وهذاليس', 'تبندير', 'حقيقه', 'اما', 'كنت', 'المجلس', 'التاسيسي', 'قدمت', 'الاظافه', 'سن', 'قانون', 'الارهاب', 'غدر', 'بحماه', 'الوطن', 'رجال', 'تونس']",2
"['تباركله', 'تقتتل', 'بزين']",2
"['فعل', 'الهاشتاج', 'يونس', 'اعدامراجحقمحمودالبنافين', 'اعتبر', 'محمود', 'ابنك', 'موزو', 'فرفشصباحكمعيونس']",2
"['انسان', 'كارثه', 'علي', 'البلاد', 'ومريض', 'ومتخلف', 'ومنحط', 'اخلاقيا', 'ومهوش', 'متربي']",2
"['قداش', 'نفد', 'منو', 'اووه', 'مرزن', 'ملايكتو', 'لاعب', 'فها', 'طز', 'حكمه']",2
"['بصراحه', 'سيتكوم', 'دنيا', 'اخري', 'مقاتله', 'ضحك', 'والله', 'الي', 'عجبوا', 'السيتكوم', 'يدز', 'جام', 'هه']",2
"['حكايات', 'تفها', 'وجهك']",2
"['شيك', 'وسانباتيك']",2
"['برافو', 'مروي', 'واصل']",2
"['السيد', 'الطحين', 'بيدو', 'لعنه', 'الله', 'وعلي', 'امثالك']",2
"['وجيهه', 'ديما', 'منوره', 'عندها', 'كاريزما', 'خلاتها', 'ناجحه', 'مسيرتها']",2
"['قناه', 'الدعاره']",2
"['والله', 'عسسل']",2
"['برافو', 'والله', 'معلم']",2
"['يعيشك', 'عدل', 'واطبع', 'البيليكيل', 'يعيشك']",2
"['شلغوم', 'شرق', 'لوك', 'جديد']",2
"['انا', 'ايتاج', 'موجود', 'رف', 'صبابط', 'النسا']",2
"['انت', 'معلم', 'خوي', 'لكبير']",2
"['سيتكوم', 'يبين', 'بالواضح', 'المستوي', 'المنحط', 'للمنتج', 'والمتفرج']",2
"['بالطبيعه', 'سيدي', 'شاسمك']",2
"['يحشموا', 'يجعروا', 'توا', 'يحشمش', 'البهيم', 'معناها', 'فرحان', 'عمل', 'سلفي', 'بطله', 'العالم', 'العهر', 'روح', 'نتفووه', 'فضحتونا', 'خماج']",2
"['استغفر', 'الله', 'بره', 'الشي', 'الي', 'صاير', 'يحشم', 'نشاله', 'ربي', 'يسمحنا', 'ولله', 'علامات', 'الساعه', 'هاذم', 'لاخر', 'جاي', 'يمد', 'وجهو', 'يدافع', 'خييت', 'عيفتوني', 'حياتي', 'احمد', 'الاندلسي', 'سيدك', 'تحكي', 'ياعاهره', 'ياعار', 'علي', 'لمرا', 'التونسيه', 'تعدي', 'وهف', 'يهزك']",2
"['ماسط', 'لاسط', 'بفف']",2
"['نهضاوي', 'متنكر', 'ناكر', 'اصلو', 'كذيل', 'الكلب', 'ديما', 'معوج']",2
"['طحين', 'فاخر']",2
"['اي', 'دور', 'وايه', 'قيمه', 'لاتحاد', 'العام', 'التونسي', 'لشغل', 'اليوم']",2
"['امصطك', 'اخخ']",2
['حثاله'],2
"['وليد', 'التونسي', 'يعطيك', 'الصحه', 'جاوبتهم', 'بجواب', 'يستحقوه', 'وربي', 'ابقي', 'علينا', 'الستر']",2
"['تعجبني', 'برشا', 'انشالله', 'يكون', 'حظها', 'مزيان', 'كيفها']",2
"['تقولشي', 'فما', 'تقدم', 'باش', 'يتعمل']",2
"['محلاها', 'شاء', 'الله']",2
"['قداش', 'وقت', 'باش', 'توصل', 'سوهو']",2
"['يعطيها', 'الف', 'صحه', 'اطربتنا', 'بصوتها', 'الشجي', 'الرايع', 'بخجلها', 'حيايها', 'الله', 'ممتازه']",2
"['مستوي', 'الفني', 'تونس', 'وصل', 'للحضيض', 'لطفي', 'بوشناق', 'للتفاهه', 'هاذي']",2
"['احلاهم', 'لخوات', 'يتروجلوا', 'بعضهم']",2
"['مسقتها', 'ايناس', 'ومعجبتنيش', 'الحلقه']",2
"['شكون', 'اكثر', 'ملاعبيه', 'مشهورين']",2
"['طحان', 'كبير', 'هه']",2
"['احلي', 'زينه', 'نشاله', 'ربي', 'يوفقك', 'نستناوك', 'فالانشيد']",2
['براافو'],2
"['يمكن', 'اكثر', 'شيء', 'تعلمتوا', 'حياتي', 'انو', 'عمري', 'نحكم', 'علي', 'اي', 'شخص', 'لانو', 'انسان', 'عندو', 'حرب', 'يعرفها', 'حد']",2
"['حلوه', 'برشا', 'نبده', 'نستني', 'بدقيقه', 'ودرج', 'مقاتل', 'ضحك']",2
"['امنه', 'تصلح', 'وزيره', 'مراه', 'عالاقل', 'تعطي', 'منظر', 'باهي', 'لتونس', 'تبارك', 'الله', 'وهره', 'ريشه']",2
"['مايخرجش', 'لكلام', 'الي', 'تقول', 'شيخ', 'انت', 'راجل', 'كبير', 'تقول', 'لكلام', 'العايله', 'عيب']",2
"['عجبتنش', 'شخصتها', 'حت', 'طررف']",2
"['وحدك', 'الوهره', 'امين', 'قاره']",2
"['والله', 'تحيه', 'وتقدير', 'للاب', 'او', 'ربي', 'يشفيها']",2
"['برا', 'روح', 'موش', 'متاعك', 'الفن']",2
"['موش', 'ساهل', 'تبدل', 'خدمتك']",2
"['راجل', 'والناس', 'زادت', 'حباتو', 'علي', 'مواقفو', 'الرجوليه']",2
"['الشيب', 'لعيب']",2
"['كسيدي', 'كجوادوا', 'البلاد', 'هاذي', 'موش', 'باش', 'يقيملها', 'قايم', 'نحكوا', 'مواضيع', 'كيما', 'التلفزه', 'وزير', 'وقاضي', 'يتعاركوا', 'المباشر']",2
"['بضبط', 'مفروض', 'يخرج', 'يعترض', 'نهايه', 'يمثلوه', 'لانو', 'موش', 'معقول', 'عندو', 'حتي', 'مبر', 'الي', 'قاعد', 'يصير']",2
